d,seed,algorithm,ndcg,gh_list,embedding_cache_key,timestamp,runtime_sec
53,1098655442,knni,0.767,0.241,d53_seed1098655442_svd,2026-02-20T23:40:17.543124,13.255436182022095
53,1098655442,knni td,0.729,0.239,d53_seed1098655442_svd,2026-02-20T23:40:17.543124,13.255436182022095
53,1098655442,knni mmr,0.712,0.154,d53_seed1098655442_svd,2026-02-20T23:40:17.543124,13.255436182022095
53,1098655442,svd,0.777,0.242,d53_seed1098655442_svd,2026-02-20T23:40:17.543124,13.255436182022095
53,1098655442,svd td,0.685,0.255,d53_seed1098655442_svd,2026-02-20T23:40:17.543124,13.255436182022095
53,1098655442,svd mmr,0.58,0.223,d53_seed1098655442_svd,2026-02-20T23:40:17.543124,13.255436182022095
53,633259162,knnu,0.822,0.234,d53_seed633259162_svd,2026-02-20T23:40:30.457591,12.898314476013184
53,633259162,knnu td,0.601,0.236,d53_seed633259162_svd,2026-02-20T23:40:30.457591,12.898314476013184
53,633259162,knnu mmr,0.66,0.152,d53_seed633259162_svd,2026-02-20T23:40:30.457591,12.898314476013184
53,633259162,knni,0.767,0.241,d53_seed633259162_svd,2026-02-20T23:40:30.457591,12.898314476013184
53,633259162,knni td,0.729,0.239,d53_seed633259162_svd,2026-02-20T23:40:30.457591,12.898314476013184
53,633259162,knni mmr,0.719,0.154,d53_seed633259162_svd,2026-02-20T23:40:30.457591,12.898314476013184
53,633259162,svd,0.777,0.242,d53_seed633259162_svd,2026-02-20T23:40:30.457591,12.898314476013184
53,633259162,svd td,0.685,0.255,d53_seed633259162_svd,2026-02-20T23:40:30.457591,12.898314476013184
53,633259162,svd mmr,0.58,0.222,d53_seed633259162_svd,2026-02-20T23:40:30.457591,12.898314476013184
53,2047321531,knnu,0.822,0.234,d53_seed2047321531_svd,2026-02-20T23:40:43.484352,13.012876510620117
53,2047321531,knnu td,0.601,0.236,d53_seed2047321531_svd,2026-02-20T23:40:43.484352,13.012876510620117
53,2047321531,knnu mmr,0.658,0.152,d53_seed2047321531_svd,2026-02-20T23:40:43.484352,13.012876510620117
53,2047321531,knni,0.767,0.241,d53_seed2047321531_svd,2026-02-20T23:40:43.484352,13.012876510620117
53,2047321531,knni td,0.729,0.239,d53_seed2047321531_svd,2026-02-20T23:40:43.484352,13.012876510620117
53,2047321531,knni mmr,0.729,0.153,d53_seed2047321531_svd,2026-02-20T23:40:43.484352,13.012876510620117
53,2047321531,svd,0.777,0.242,d53_seed2047321531_svd,2026-02-20T23:40:43.484352,13.012876510620117
53,2047321531,svd td,0.685,0.255,d53_seed2047321531_svd,2026-02-20T23:40:43.484352,13.012876510620117
53,2047321531,svd mmr,0.58,0.223,d53_seed2047321531_svd,2026-02-20T23:40:43.484352,13.012876510620117
53,527024918,knnu,0.822,0.234,d53_seed527024918_svd,2026-02-20T23:40:56.222693,12.72830581665039
53,527024918,knnu td,0.601,0.236,d53_seed527024918_svd,2026-02-20T23:40:56.222693,12.72830581665039
53,527024918,knnu mmr,0.654,0.152,d53_seed527024918_svd,2026-02-20T23:40:56.222693,12.72830581665039
53,527024918,knni,0.767,0.241,d53_seed527024918_svd,2026-02-20T23:40:56.222693,12.72830581665039
53,527024918,knni td,0.729,0.239,d53_seed527024918_svd,2026-02-20T23:40:56.222693,12.72830581665039
53,527024918,knni mmr,0.716,0.154,d53_seed527024918_svd,2026-02-20T23:40:56.222693,12.72830581665039
53,527024918,svd,0.777,0.242,d53_seed527024918_svd,2026-02-20T23:40:56.222693,12.72830581665039
53,527024918,svd td,0.685,0.255,d53_seed527024918_svd,2026-02-20T23:40:56.222693,12.72830581665039
53,527024918,svd mmr,0.58,0.223,d53_seed527024918_svd,2026-02-20T23:40:56.222693,12.72830581665039
53,1317587706,knnu,0.822,0.234,d53_seed1317587706_svd,2026-02-20T23:41:09.383388,13.154428720474243
53,1317587706,knnu td,0.601,0.236,d53_seed1317587706_svd,2026-02-20T23:41:09.383388,13.154428720474243
53,1317587706,knnu mmr,0.64,0.153,d53_seed1317587706_svd,2026-02-20T23:41:09.383388,13.154428720474243
53,1317587706,knni,0.767,0.241,d53_seed1317587706_svd,2026-02-20T23:41:09.383388,13.154428720474243
53,1317587706,knni td,0.729,0.239,d53_seed1317587706_svd,2026-02-20T23:41:09.383388,13.154428720474243
53,1317587706,knni mmr,0.698,0.154,d53_seed1317587706_svd,2026-02-20T23:41:09.383388,13.154428720474243
53,1317587706,svd,0.777,0.242,d53_seed1317587706_svd,2026-02-20T23:41:09.383388,13.154428720474243
53,1317587706,svd td,0.685,0.255,d53_seed1317587706_svd,2026-02-20T23:41:09.383388,13.154428720474243
53,1317587706,svd mmr,0.58,0.222,d53_seed1317587706_svd,2026-02-20T23:41:09.383388,13.154428720474243
53,1036723065,knnu,0.822,0.234,d53_seed1036723065_svd,2026-02-20T23:41:22.688688,13.239707231521606
53,1036723065,knnu td,0.601,0.236,d53_seed1036723065_svd,2026-02-20T23:41:22.688688,13.239707231521606
53,1036723065,knnu mmr,0.65,0.152,d53_seed1036723065_svd,2026-02-20T23:41:22.688688,13.239707231521606
53,1036723065,knni,0.767,0.241,d53_seed1036723065_svd,2026-02-20T23:41:22.688688,13.239707231521606
53,1036723065,knni td,0.729,0.239,d53_seed1036723065_svd,2026-02-20T23:41:22.688688,13.239707231521606
53,1036723065,knni mmr,0.727,0.154,d53_seed1036723065_svd,2026-02-20T23:41:22.688688,13.239707231521606
53,1036723065,svd,0.777,0.242,d53_seed1036723065_svd,2026-02-20T23:41:22.688688,13.239707231521606
53,1036723065,svd td,0.685,0.255,d53_seed1036723065_svd,2026-02-20T23:41:22.688688,13.239707231521606
53,1036723065,svd mmr,0.58,0.222,d53_seed1036723065_svd,2026-02-20T23:41:22.688688,13.239707231521606
53,423235947,knnu,0.822,0.234,d53_seed423235947_svd,2026-02-20T23:41:35.363216,12.669534683227539
53,423235947,knnu td,0.601,0.236,d53_seed423235947_svd,2026-02-20T23:41:35.363216,12.669534683227539
53,423235947,knnu mmr,0.657,0.153,d53_seed423235947_svd,2026-02-20T23:41:35.363216,12.669534683227539
53,423235947,knni,0.767,0.241,d53_seed423235947_svd,2026-02-20T23:41:35.363216,12.669534683227539
53,423235947,knni td,0.729,0.239,d53_seed423235947_svd,2026-02-20T23:41:35.363216,12.669534683227539
53,423235947,knni mmr,0.702,0.154,d53_seed423235947_svd,2026-02-20T23:41:35.363216,12.669534683227539
53,423235947,svd,0.777,0.242,d53_seed423235947_svd,2026-02-20T23:41:35.363216,12.669534683227539
53,423235947,svd td,0.685,0.255,d53_seed423235947_svd,2026-02-20T23:41:35.363216,12.669534683227539
53,423235947,svd mmr,0.58,0.222,d53_seed423235947_svd,2026-02-20T23:41:35.363216,12.669534683227539
53,677482947,knnu,0.822,0.234,d53_seed677482947_svd,2026-02-20T23:41:48.756087,13.37679147720337
53,677482947,knnu td,0.601,0.236,d53_seed677482947_svd,2026-02-20T23:41:48.756087,13.37679147720337
53,677482947,knnu mmr,0.657,0.153,d53_seed677482947_svd,2026-02-20T23:41:48.756087,13.37679147720337
53,677482947,knni,0.767,0.241,d53_seed677482947_svd,2026-02-20T23:41:48.756087,13.37679147720337
53,677482947,knni td,0.729,0.239,d53_seed677482947_svd,2026-02-20T23:41:48.756087,13.37679147720337
53,677482947,knni mmr,0.715,0.154,d53_seed677482947_svd,2026-02-20T23:41:48.756087,13.37679147720337
53,677482947,svd,0.777,0.242,d53_seed677482947_svd,2026-02-20T23:41:48.756087,13.37679147720337
53,677482947,svd td,0.685,0.255,d53_seed677482947_svd,2026-02-20T23:41:48.756087,13.37679147720337
53,677482947,svd mmr,0.58,0.224,d53_seed677482947_svd,2026-02-20T23:41:48.756087,13.37679147720337
53,1492746576,knnu,0.822,0.234,d53_seed1492746576_svd,2026-02-20T23:42:02.175701,13.427207231521606
53,1492746576,knnu td,0.601,0.236,d53_seed1492746576_svd,2026-02-20T23:42:02.175701,13.427207231521606
53,1492746576,knnu mmr,0.65,0.152,d53_seed1492746576_svd,2026-02-20T23:42:02.175701,13.427207231521606
53,1492746576,knni,0.767,0.241,d53_seed1492746576_svd,2026-02-20T23:42:02.175701,13.427207231521606
53,1492746576,knni td,0.729,0.239,d53_seed1492746576_svd,2026-02-20T23:42:02.175701,13.427207231521606
53,1492746576,knni mmr,0.699,0.154,d53_seed1492746576_svd,2026-02-20T23:42:02.175701,13.427207231521606
53,1492746576,svd,0.777,0.242,d53_seed1492746576_svd,2026-02-20T23:42:02.175701,13.427207231521606
53,1492746576,svd td,0.685,0.255,d53_seed1492746576_svd,2026-02-20T23:42:02.175701,13.427207231521606
53,1492746576,svd mmr,0.58,0.222,d53_seed1492746576_svd,2026-02-20T23:42:02.175701,13.427207231521606
53,239209755,knnu,0.822,0.234,d53_seed239209755_svd,2026-02-20T23:42:14.847712,12.653053522109985
53,239209755,knnu td,0.601,0.236,d53_seed239209755_svd,2026-02-20T23:42:14.847712,12.653053522109985
53,239209755,knnu mmr,0.659,0.152,d53_seed239209755_svd,2026-02-20T23:42:14.847712,12.653053522109985
53,239209755,knni,0.767,0.241,d53_seed239209755_svd,2026-02-20T23:42:14.847712,12.653053522109985
53,239209755,knni td,0.729,0.239,d53_seed239209755_svd,2026-02-20T23:42:14.847712,12.653053522109985
53,239209755,knni mmr,0.708,0.154,d53_seed239209755_svd,2026-02-20T23:42:14.847712,12.653053522109985
53,239209755,svd,0.777,0.242,d53_seed239209755_svd,2026-02-20T23:42:14.847712,12.653053522109985
53,239209755,svd td,0.685,0.255,d53_seed239209755_svd,2026-02-20T23:42:14.847712,12.653053522109985
53,239209755,svd mmr,0.58,0.222,d53_seed239209755_svd,2026-02-20T23:42:14.847712,12.653053522109985
53,637016530,knnu,0.822,0.234,d53_seed637016530_svd,2026-02-20T23:42:27.529072,12.62575650215149
53,637016530,knnu td,0.601,0.236,d53_seed637016530_svd,2026-02-20T23:42:27.529072,12.62575650215149
53,637016530,knnu mmr,0.654,0.153,d53_seed637016530_svd,2026-02-20T23:42:27.529072,12.62575650215149
53,637016530,knni,0.767,0.241,d53_seed637016530_svd,2026-02-20T23:42:27.529072,12.62575650215149
53,637016530,knni td,0.729,0.239,d53_seed637016530_svd,2026-02-20T23:42:27.529072,12.62575650215149
53,637016530,knni mmr,0.724,0.154,d53_seed637016530_svd,2026-02-20T23:42:27.529072,12.62575650215149
53,637016530,svd,0.777,0.242,d53_seed637016530_svd,2026-02-20T23:42:27.529072,12.62575650215149
53,637016530,svd td,0.685,0.255,d53_seed637016530_svd,2026-02-20T23:42:27.529072,12.62575650215149
53,637016530,svd mmr,0.58,0.222,d53_seed637016530_svd,2026-02-20T23:42:27.529072,12.62575650215149
53,835817041,knnu,0.822,0.234,d53_seed835817041_svd,2026-02-20T23:42:40.656057,13.126985311508179
53,835817041,knnu td,0.601,0.236,d53_seed835817041_svd,2026-02-20T23:42:40.656057,13.126985311508179
53,835817041,knnu mmr,0.655,0.153,d53_seed835817041_svd,2026-02-20T23:42:40.656057,13.126985311508179
53,835817041,knni,0.767,0.241,d53_seed835817041_svd,2026-02-20T23:42:40.656057,13.126985311508179
53,835817041,knni td,0.729,0.239,d53_seed835817041_svd,2026-02-20T23:42:40.656057,13.126985311508179
53,835817041,knni mmr,0.706,0.155,d53_seed835817041_svd,2026-02-20T23:42:40.656057,13.126985311508179
53,835817041,svd,0.777,0.242,d53_seed835817041_svd,2026-02-20T23:42:40.656057,13.126985311508179
53,835817041,svd td,0.685,0.255,d53_seed835817041_svd,2026-02-20T23:42:40.656057,13.126985311508179
53,835817041,svd mmr,0.58,0.223,d53_seed835817041_svd,2026-02-20T23:42:40.656057,13.126985311508179
53,719958201,knnu,0.822,0.234,d53_seed719958201_svd,2026-02-20T23:42:54.197433,13.524374961853027
53,719958201,knnu td,0.601,0.236,d53_seed719958201_svd,2026-02-20T23:42:54.197433,13.524374961853027
53,719958201,knnu mmr,0.654,0.152,d53_seed719958201_svd,2026-02-20T23:42:54.197433,13.524374961853027
53,719958201,knni,0.767,0.241,d53_seed719958201_svd,2026-02-20T23:42:54.197433,13.524374961853027
53,719958201,knni td,0.729,0.239,d53_seed719958201_svd,2026-02-20T23:42:54.197433,13.524374961853027
53,719958201,knni mmr,0.707,0.153,d53_seed719958201_svd,2026-02-20T23:42:54.197433,13.524374961853027
53,719958201,svd,0.777,0.242,d53_seed719958201_svd,2026-02-20T23:42:54.197433,13.524374961853027
53,719958201,svd td,0.685,0.255,d53_seed719958201_svd,2026-02-20T23:42:54.197433,13.524374961853027
53,719958201,svd mmr,0.58,0.222,d53_seed719958201_svd,2026-02-20T23:42:54.197433,13.524374961853027
53,2004394224,knnu,0.822,0.234,d53_seed2004394224_svd,2026-02-20T23:43:06.879630,12.683193445205688
53,2004394224,knnu td,0.601,0.236,d53_seed2004394224_svd,2026-02-20T23:43:06.879630,12.683193445205688
53,2004394224,knnu mmr,0.651,0.152,d53_seed2004394224_svd,2026-02-20T23:43:06.879630,12.683193445205688
53,2004394224,knni,0.767,0.241,d53_seed2004394224_svd,2026-02-20T23:43:06.879630,12.683193445205688
53,2004394224,knni td,0.729,0.239,d53_seed2004394224_svd,2026-02-20T23:43:06.879630,12.683193445205688
53,2004394224,knni mmr,0.729,0.154,d53_seed2004394224_svd,2026-02-20T23:43:06.879630,12.683193445205688
53,2004394224,svd,0.777,0.242,d53_seed2004394224_svd,2026-02-20T23:43:06.879630,12.683193445205688
53,2004394224,svd td,0.685,0.255,d53_seed2004394224_svd,2026-02-20T23:43:06.879630,12.683193445205688
53,2004394224,svd mmr,0.58,0.222,d53_seed2004394224_svd,2026-02-20T23:43:06.879630,12.683193445205688
53,1047637579,knnu,0.822,0.234,d53_seed1047637579_svd,2026-02-20T23:43:19.835867,12.95123553276062
53,1047637579,knnu td,0.601,0.236,d53_seed1047637579_svd,2026-02-20T23:43:19.835867,12.95123553276062
53,1047637579,knnu mmr,0.65,0.152,d53_seed1047637579_svd,2026-02-20T23:43:19.835867,12.95123553276062
53,1047637579,knni,0.767,0.241,d53_seed1047637579_svd,2026-02-20T23:43:19.835867,12.95123553276062
53,1047637579,knni td,0.729,0.239,d53_seed1047637579_svd,2026-02-20T23:43:19.835867,12.95123553276062
53,1047637579,knni mmr,0.719,0.154,d53_seed1047637579_svd,2026-02-20T23:43:19.835867,12.95123553276062
53,1047637579,svd,0.777,0.242,d53_seed1047637579_svd,2026-02-20T23:43:19.835867,12.95123553276062
53,1047637579,svd td,0.685,0.255,d53_seed1047637579_svd,2026-02-20T23:43:19.835867,12.95123553276062
53,1047637579,svd mmr,0.58,0.222,d53_seed1047637579_svd,2026-02-20T23:43:19.835867,12.95123553276062
58,358056291,knnu,0.822,0.234,d58_seed358056291_svd,2026-02-20T23:43:34.997144,15.095999717712402
58,358056291,knnu td,0.601,0.236,d58_seed358056291_svd,2026-02-20T23:43:34.997144,15.095999717712402
58,358056291,knnu mmr,0.635,0.154,d58_seed358056291_svd,2026-02-20T23:43:34.997144,15.095999717712402
58,358056291,knni,0.767,0.241,d58_seed358056291_svd,2026-02-20T23:43:34.997144,15.095999717712402
58,358056291,knni td,0.729,0.239,d58_seed358056291_svd,2026-02-20T23:43:34.997144,15.095999717712402
58,358056291,knni mmr,0.685,0.153,d58_seed358056291_svd,2026-02-20T23:43:34.997144,15.095999717712402
58,358056291,svd,0.777,0.242,d58_seed358056291_svd,2026-02-20T23:43:34.997144,15.095999717712402
58,358056291,svd td,0.685,0.255,d58_seed358056291_svd,2026-02-20T23:43:34.997144,15.095999717712402
58,358056291,svd mmr,0.581,0.222,d58_seed358056291_svd,2026-02-20T23:43:34.997144,15.095999717712402
58,1576296115,knnu,0.822,0.234,d58_seed1576296115_svd,2026-02-20T23:43:48.722953,13.711471557617188
58,1576296115,knnu td,0.601,0.236,d58_seed1576296115_svd,2026-02-20T23:43:48.722953,13.711471557617188
58,1576296115,knnu mmr,0.617,0.154,d58_seed1576296115_svd,2026-02-20T23:43:48.722953,13.711471557617188
58,1576296115,knni,0.767,0.241,d58_seed1576296115_svd,2026-02-20T23:43:48.722953,13.711471557617188
58,1576296115,knni td,0.729,0.239,d58_seed1576296115_svd,2026-02-20T23:43:48.722953,13.711471557617188
58,1576296115,knni mmr,0.682,0.153,d58_seed1576296115_svd,2026-02-20T23:43:48.722953,13.711471557617188
58,1576296115,svd,0.777,0.242,d58_seed1576296115_svd,2026-02-20T23:43:48.722953,13.711471557617188
58,1576296115,svd td,0.685,0.255,d58_seed1576296115_svd,2026-02-20T23:43:48.722953,13.711471557617188
58,1576296115,svd mmr,0.581,0.222,d58_seed1576296115_svd,2026-02-20T23:43:48.722953,13.711471557617188
58,1631363395,knnu,0.822,0.234,d58_seed1631363395_svd,2026-02-20T23:44:01.603421,12.876468420028687
58,1631363395,knnu td,0.601,0.236,d58_seed1631363395_svd,2026-02-20T23:44:01.603421,12.876468420028687
58,1631363395,knnu mmr,0.646,0.154,d58_seed1631363395_svd,2026-02-20T23:44:01.603421,12.876468420028687
58,1631363395,knni,0.767,0.241,d58_seed1631363395_svd,2026-02-20T23:44:01.603421,12.876468420028687
58,1631363395,knni td,0.729,0.239,d58_seed1631363395_svd,2026-02-20T23:44:01.603421,12.876468420028687
58,1631363395,knni mmr,0.688,0.153,d58_seed1631363395_svd,2026-02-20T23:44:01.603421,12.876468420028687
58,1631363395,svd,0.777,0.242,d58_seed1631363395_svd,2026-02-20T23:44:01.603421,12.876468420028687
58,1631363395,svd td,0.685,0.255,d58_seed1631363395_svd,2026-02-20T23:44:01.603421,12.876468420028687
58,1631363395,svd mmr,0.58,0.222,d58_seed1631363395_svd,2026-02-20T23:44:01.603421,12.876468420028687
58,169153558,knnu,0.822,0.234,d58_seed169153558_svd,2026-02-20T23:44:15.329667,13.725860118865967
58,169153558,knnu td,0.601,0.236,d58_seed169153558_svd,2026-02-20T23:44:15.329667,13.725860118865967
58,169153558,knnu mmr,0.632,0.155,d58_seed169153558_svd,2026-02-20T23:44:15.329667,13.725860118865967
58,169153558,knni,0.767,0.241,d58_seed169153558_svd,2026-02-20T23:44:15.329667,13.725860118865967
58,169153558,knni td,0.729,0.239,d58_seed169153558_svd,2026-02-20T23:44:15.329667,13.725860118865967
58,169153558,knni mmr,0.683,0.154,d58_seed169153558_svd,2026-02-20T23:44:15.329667,13.725860118865967
58,169153558,svd,0.777,0.242,d58_seed169153558_svd,2026-02-20T23:44:15.329667,13.725860118865967
58,169153558,svd td,0.685,0.255,d58_seed169153558_svd,2026-02-20T23:44:15.329667,13.725860118865967
58,169153558,svd mmr,0.58,0.222,d58_seed169153558_svd,2026-02-20T23:44:15.329667,13.725860118865967
58,690066093,knnu,0.822,0.234,d58_seed690066093_svd,2026-02-20T23:44:28.855340,13.508491039276123
58,690066093,knnu td,0.601,0.236,d58_seed690066093_svd,2026-02-20T23:44:28.855340,13.508491039276123
58,690066093,knnu mmr,0.621,0.155,d58_seed690066093_svd,2026-02-20T23:44:28.855340,13.508491039276123
58,690066093,knni,0.767,0.241,d58_seed690066093_svd,2026-02-20T23:44:28.855340,13.508491039276123
58,690066093,knni td,0.729,0.239,d58_seed690066093_svd,2026-02-20T23:44:28.855340,13.508491039276123
58,690066093,knni mmr,0.682,0.153,d58_seed690066093_svd,2026-02-20T23:44:28.855340,13.508491039276123
58,690066093,svd,0.777,0.242,d58_seed690066093_svd,2026-02-20T23:44:28.855340,13.508491039276123
58,690066093,svd td,0.685,0.255,d58_seed690066093_svd,2026-02-20T23:44:28.855340,13.508491039276123
58,690066093,svd mmr,0.58,0.222,d58_seed690066093_svd,2026-02-20T23:44:28.855340,13.508491039276123
58,1098655442,knnu,0.822,0.234,d58_seed1098655442_svd,2026-02-20T23:44:41.765375,12.835941076278687
58,1098655442,knnu td,0.601,0.236,d58_seed1098655442_svd,2026-02-20T23:44:41.765375,12.835941076278687
58,1098655442,knnu mmr,0.617,0.154,d58_seed1098655442_svd,2026-02-20T23:44:41.765375,12.835941076278687
58,1098655442,knni,0.767,0.241,d58_seed1098655442_svd,2026-02-20T23:44:41.765375,12.835941076278687
58,1098655442,knni td,0.729,0.239,d58_seed1098655442_svd,2026-02-20T23:44:41.765375,12.835941076278687
58,1098655442,knni mmr,0.684,0.153,d58_seed1098655442_svd,2026-02-20T23:44:41.765375,12.835941076278687
58,1098655442,svd,0.777,0.242,d58_seed1098655442_svd,2026-02-20T23:44:41.765375,12.835941076278687
58,1098655442,svd td,0.685,0.255,d58_seed1098655442_svd,2026-02-20T23:44:41.765375,12.835941076278687
58,1098655442,svd mmr,0.581,0.222,d58_seed1098655442_svd,2026-02-20T23:44:41.765375,12.835941076278687
58,633259162,knnu,0.822,0.234,d58_seed633259162_svd,2026-02-20T23:44:55.330318,13.569710969924927
58,633259162,knnu td,0.601,0.236,d58_seed633259162_svd,2026-02-20T23:44:55.330318,13.569710969924927
58,633259162,knnu mmr,0.62,0.155,d58_seed633259162_svd,2026-02-20T23:44:55.330318,13.569710969924927
58,633259162,knni,0.767,0.241,d58_seed633259162_svd,2026-02-20T23:44:55.330318,13.569710969924927
58,633259162,knni td,0.729,0.239,d58_seed633259162_svd,2026-02-20T23:44:55.330318,13.569710969924927
58,633259162,knni mmr,0.681,0.153,d58_seed633259162_svd,2026-02-20T23:44:55.330318,13.569710969924927
58,633259162,svd,0.777,0.242,d58_seed633259162_svd,2026-02-20T23:44:55.330318,13.569710969924927
58,633259162,svd td,0.685,0.255,d58_seed633259162_svd,2026-02-20T23:44:55.330318,13.569710969924927
58,633259162,svd mmr,0.58,0.221,d58_seed633259162_svd,2026-02-20T23:44:55.330318,13.569710969924927
58,2047321531,knnu,0.822,0.234,d58_seed2047321531_svd,2026-02-20T23:45:08.287602,12.948310136795044
58,2047321531,knnu td,0.601,0.236,d58_seed2047321531_svd,2026-02-20T23:45:08.287602,12.948310136795044
58,2047321531,knnu mmr,0.63,0.155,d58_seed2047321531_svd,2026-02-20T23:45:08.287602,12.948310136795044
58,2047321531,knni,0.767,0.241,d58_seed2047321531_svd,2026-02-20T23:45:08.287602,12.948310136795044
58,2047321531,knni td,0.729,0.239,d58_seed2047321531_svd,2026-02-20T23:45:08.287602,12.948310136795044
58,2047321531,knni mmr,0.684,0.153,d58_seed2047321531_svd,2026-02-20T23:45:08.287602,12.948310136795044
58,2047321531,svd,0.777,0.242,d58_seed2047321531_svd,2026-02-20T23:45:08.287602,12.948310136795044
58,2047321531,svd td,0.685,0.255,d58_seed2047321531_svd,2026-02-20T23:45:08.287602,12.948310136795044
58,2047321531,svd mmr,0.581,0.222,d58_seed2047321531_svd,2026-02-20T23:45:08.287602,12.948310136795044
58,527024918,knnu,0.822,0.234,d58_seed527024918_svd,2026-02-20T23:45:21.411950,13.100043535232544
58,527024918,knnu td,0.601,0.236,d58_seed527024918_svd,2026-02-20T23:45:21.411950,13.100043535232544
58,527024918,knnu mmr,0.619,0.153,d58_seed527024918_svd,2026-02-20T23:45:21.411950,13.100043535232544
58,527024918,knni,0.767,0.241,d58_seed527024918_svd,2026-02-20T23:45:21.411950,13.100043535232544
58,527024918,knni td,0.729,0.239,d58_seed527024918_svd,2026-02-20T23:45:21.411950,13.100043535232544
58,527024918,knni mmr,0.68,0.154,d58_seed527024918_svd,2026-02-20T23:45:21.411950,13.100043535232544
58,527024918,svd,0.777,0.242,d58_seed527024918_svd,2026-02-20T23:45:21.411950,13.100043535232544
58,527024918,svd td,0.685,0.255,d58_seed527024918_svd,2026-02-20T23:45:21.411950,13.100043535232544
58,527024918,svd mmr,0.581,0.222,d58_seed527024918_svd,2026-02-20T23:45:21.411950,13.100043535232544
58,1317587706,knnu,0.822,0.234,d58_seed1317587706_svd,2026-02-20T23:45:34.482764,13.052353382110596
58,1317587706,knnu td,0.601,0.236,d58_seed1317587706_svd,2026-02-20T23:45:34.482764,13.052353382110596
58,1317587706,knnu mmr,0.632,0.154,d58_seed1317587706_svd,2026-02-20T23:45:34.482764,13.052353382110596
58,1317587706,knni,0.767,0.241,d58_seed1317587706_svd,2026-02-20T23:45:34.482764,13.052353382110596
58,1317587706,knni td,0.729,0.239,d58_seed1317587706_svd,2026-02-20T23:45:34.482764,13.052353382110596
58,1317587706,knni mmr,0.688,0.154,d58_seed1317587706_svd,2026-02-20T23:45:34.482764,13.052353382110596
58,1317587706,svd,0.777,0.242,d58_seed1317587706_svd,2026-02-20T23:45:34.482764,13.052353382110596
58,1317587706,svd td,0.685,0.255,d58_seed1317587706_svd,2026-02-20T23:45:34.482764,13.052353382110596
58,1317587706,svd mmr,0.581,0.222,d58_seed1317587706_svd,2026-02-20T23:45:34.482764,13.052353382110596
58,1036723065,knnu,0.822,0.234,d58_seed1036723065_svd,2026-02-20T23:45:47.920517,13.374101638793945
58,1036723065,knnu td,0.601,0.236,d58_seed1036723065_svd,2026-02-20T23:45:47.920517,13.374101638793945
58,1036723065,knnu mmr,0.617,0.154,d58_seed1036723065_svd,2026-02-20T23:45:47.920517,13.374101638793945
58,1036723065,knni,0.767,0.241,d58_seed1036723065_svd,2026-02-20T23:45:47.920517,13.374101638793945
58,1036723065,knni td,0.729,0.239,d58_seed1036723065_svd,2026-02-20T23:45:47.920517,13.374101638793945
58,1036723065,knni mmr,0.685,0.154,d58_seed1036723065_svd,2026-02-20T23:45:47.920517,13.374101638793945
58,1036723065,svd,0.777,0.242,d58_seed1036723065_svd,2026-02-20T23:45:47.920517,13.374101638793945
58,1036723065,svd td,0.685,0.255,d58_seed1036723065_svd,2026-02-20T23:45:47.920517,13.374101638793945
58,1036723065,svd mmr,0.58,0.221,d58_seed1036723065_svd,2026-02-20T23:45:47.920517,13.374101638793945
58,423235947,knnu,0.822,0.234,d58_seed423235947_svd,2026-02-20T23:46:00.925432,13.001914501190186
58,423235947,knnu td,0.601,0.236,d58_seed423235947_svd,2026-02-20T23:46:00.925432,13.001914501190186
58,423235947,knnu mmr,0.63,0.155,d58_seed423235947_svd,2026-02-20T23:46:00.925432,13.001914501190186
58,423235947,knni,0.767,0.241,d58_seed423235947_svd,2026-02-20T23:46:00.925432,13.001914501190186
58,423235947,knni td,0.729,0.239,d58_seed423235947_svd,2026-02-20T23:46:00.925432,13.001914501190186
58,423235947,knni mmr,0.686,0.154,d58_seed423235947_svd,2026-02-20T23:46:00.925432,13.001914501190186
58,423235947,svd,0.777,0.242,d58_seed423235947_svd,2026-02-20T23:46:00.925432,13.001914501190186
58,423235947,svd td,0.685,0.255,d58_seed423235947_svd,2026-02-20T23:46:00.925432,13.001914501190186
58,423235947,svd mmr,0.58,0.222,d58_seed423235947_svd,2026-02-20T23:46:00.925432,13.001914501190186
58,677482947,knnu,0.822,0.234,d58_seed677482947_svd,2026-02-20T23:46:13.626255,12.687049865722656
58,677482947,knnu td,0.601,0.236,d58_seed677482947_svd,2026-02-20T23:46:13.626255,12.687049865722656
58,677482947,knnu mmr,0.63,0.155,d58_seed677482947_svd,2026-02-20T23:46:13.626255,12.687049865722656
58,677482947,knni,0.767,0.241,d58_seed677482947_svd,2026-02-20T23:46:13.626255,12.687049865722656
58,677482947,knni td,0.729,0.239,d58_seed677482947_svd,2026-02-20T23:46:13.626255,12.687049865722656
58,677482947,knni mmr,0.681,0.154,d58_seed677482947_svd,2026-02-20T23:46:13.626255,12.687049865722656
58,677482947,svd,0.777,0.242,d58_seed677482947_svd,2026-02-20T23:46:13.626255,12.687049865722656
58,677482947,svd td,0.685,0.255,d58_seed677482947_svd,2026-02-20T23:46:13.626255,12.687049865722656
58,677482947,svd mmr,0.58,0.222,d58_seed677482947_svd,2026-02-20T23:46:13.626255,12.687049865722656
58,1492746576,knnu,0.822,0.234,d58_seed1492746576_svd,2026-02-20T23:46:26.538177,12.911046028137207
58,1492746576,knnu td,0.601,0.236,d58_seed1492746576_svd,2026-02-20T23:46:26.538177,12.911046028137207
